Time,Price,Direction,Result
2024-01-01 09:08:00,1.11093,UP,Win
2024-01-01 09:09:00,1.10489,UP,Lose
2024-01-01 09:10:00,1.10575,DOWN,Win
2024-01-01 09:11:00,1.10419,UP,Lose
2024-01-01 09:12:00,1.11587,UP,Win
2024-01-01 09:13:00,1.11842,UP,Win
2024-01-01 09:14:00,1.12179,DOWN,Win
2024-01-01 09:15:00,1.11767,UP,Lose
2024-01-01 09:16:00,1.1128,DOWN,Win
2024-01-01 09:17:00,1.10847,DOWN,Win
2024-01-01 09:18:00,1.11242,DOWN,Lose
2024-01-01 09:19:00,1.10821,UP,Lose
2024-01-01 09:20:00,1.1111,DOWN,Lose
2024-01-01 09:21:00,1.13186,UP,Lose
2024-01-01 09:22:00,1.14057,UP,Win
2024-01-01 09:23:00,1.13731,UP,Win
2024-01-01 09:24:00,1.14932,DOWN,Lose
2024-01-01 09:25:00,1.14524,DOWN,Win
2024-01-01 09:26:00,1.12486,UP,Lose
2024-01-01 09:27:00,1.11478,DOWN,Win
2024-01-01 09:28:00,1.09607,DOWN,Lose
2024-01-01 09:29:00,1.09256,DOWN,Win
2024-01-01 09:30:00,1.09274,UP,Lose
2024-01-01 09:31:00,1.1095,DOWN,Lose
2024-01-01 09:32:00,1.11277,DOWN,Win
2024-01-01 09:33:00,1.11058,UP,Win
2024-01-01 09:34:00,1.11888,DOWN,Win
2024-01-01 09:35:00,1.09677,UP,Lose
2024-01-01 09:36:00,1.09912,DOWN,Win
2024-01-01 09:37:00,1.10683,DOWN,Lose
2024-01-01 09:38:00,1.09204,DOWN,Win
2024-01-01 09:39:00,1.10348,DOWN,Win
2024-01-01 09:40:00,1.10687,DOWN,Lose
2024-01-01 09:41:00,1.10271,DOWN,Lose
2024-01-01 09:42:00,1.10904,UP,Win
2024-01-01 09:43:00,1.13175,DOWN,Lose
2024-01-01 09:44:00,1.13357,DOWN,Lose
2024-01-01 09:45:00,1.13605,DOWN,Win
2024-01-01 09:46:00,1.13146,UP,Lose
2024-01-01 09:47:00,1.12296,UP,Win
2024-01-01 09:48:00,1.13126,UP,Win
2024-01-01 09:49:00,1.1227,DOWN,Lose
2024-01-01 09:50:00,1.12342,DOWN,Win
2024-01-01 09:51:00,1.11864,UP,Lose
2024-01-01 09:52:00,1.12343,UP,Win
2024-01-01 09:53:00,1.12677,UP,Lose
2024-01-01 09:54:00,1.13714,DOWN,Lose
2024-01-01 09:55:00,1.13204,UP,Lose
2024-01-01 09:56:00,1.12934,DOWN,Lose
2024-01-01 09:57:00,1.11955,DOWN,Lose
2024-01-01 09:58:00,1.11511,DOWN,Win
2024-01-01 09:59:00,1.11888,UP,Win
2024-01-01 10:00:00,1.12645,DOWN,Lose
2024-01-01 10:01:00,1.11723,UP,Win
2024-01-01 10:02:00,1.12593,UP,Lose
2024-01-01 10:03:00,1.13949,UP,Lose
2024-01-01 10:04:00,1.14362,UP,Win
2024-01-01 10:05:00,1.16239,DOWN,Win
2024-01-01 10:06:00,1.15465,DOWN,Lose
2024-01-01 10:07:00,1.1422,DOWN,Lose
2024-01-01 10:08:00,1.12442,DOWN,Lose
2024-01-01 10:09:00,1.13938,UP,Lose
2024-01-01 10:10:00,1.14592,UP,Lose
2024-01-01 10:11:00,1.14536,UP,Lose
2024-01-01 10:12:00,1.14816,UP,Win
2024-01-01 10:13:00,1.13691,DOWN,Lose
2024-01-01 10:14:00,1.16137,UP,Lose
2024-01-01 10:15:00,1.16266,DOWN,Win
2024-01-01 10:16:00,1.16375,UP,Lose
2024-01-01 10:17:00,1.17101,UP,Lose
2024-01-01 10:18:00,1.17582,UP,Win
2024-01-01 10:19:00,1.17806,UP,Lose
2024-01-01 10:20:00,1.17015,DOWN,Win
2024-01-01 10:21:00,1.17487,DOWN,Lose
2024-01-01 10:22:00,1.19369,DOWN,Win
2024-01-01 10:23:00,1.20714,DOWN,Win
2024-01-01 10:24:00,1.22308,UP,Win
2024-01-01 10:25:00,1.21796,UP,Lose
2024-01-01 10:26:00,1.20807,DOWN,Lose
2024-01-01 10:27:00,1.20681,DOWN,Win
2024-01-01 10:28:00,1.20737,UP,Win
2024-01-01 10:29:00,1.21831,UP,Lose
2024-01-01 10:30:00,1.20138,DOWN,Lose
2024-01-01 10:31:00,1.21668,DOWN,Lose
2024-01-01 10:32:00,1.2151,DOWN,Lose
2024-01-01 10:33:00,1.21083,UP,Lose
2024-01-01 10:34:00,1.20071,DOWN,Win
2024-01-01 10:35:00,1.18416,DOWN,Lose
2024-01-01 10:36:00,1.19239,DOWN,Win
2024-01-01 10:37:00,1.19313,DOWN,Lose
2024-01-01 10:38:00,1.18023,DOWN,Win
2024-01-01 10:39:00,1.16728,UP,Win
2024-01-01 10:40:00,1.16392,DOWN,Lose
2024-01-01 10:41:00,1.18061,UP,Win
2024-01-01 10:42:00,1.17801,DOWN,Win
2024-01-01 10:43:00,1.16298,DOWN,Win
2024-01-01 10:44:00,1.16052,DOWN,Win
2024-01-01 10:45:00,1.1578,UP,Lose
2024-01-01 10:46:00,1.13083,UP,Win
2024-01-01 10:47:00,1.13028,UP,Lose
2024-01-01 10:48:00,1.12797,DOWN,Win
2024-01-01 10:49:00,1.13494,DOWN,Lose
2024-01-01 10:50:00,1.15343,UP,Lose
2024-01-01 10:51:00,1.16469,UP,Lose
2024-01-01 10:52:00,1.162,DOWN,Win
2024-01-01 10:53:00,1.15094,UP,Lose
2024-01-01 10:54:00,1.17667,DOWN,Lose
2024-01-01 10:55:00,1.17726,UP,Win
2024-01-01 10:56:00,1.1774,UP,Lose
2024-01-01 10:57:00,1.17716,UP,Win
2024-01-01 10:58:00,1.17914,DOWN,Win
2024-01-01 10:59:00,1.1777,DOWN,Lose
2024-01-01 11:00:00,1.17196,UP,Win
2024-01-01 11:01:00,1.16649,DOWN,Win
2024-01-01 11:02:00,1.16617,DOWN,Win
2024-01-01 11:03:00,1.16073,DOWN,Lose
2024-01-01 11:04:00,1.1536,DOWN,Win
2024-01-01 11:05:00,1.15467,UP,Win
2024-01-01 11:06:00,1.15212,DOWN,Win
2024-01-01 11:07:00,1.16716,DOWN,Lose
2024-01-01 11:08:00,1.14065,UP,Win
2024-01-01 11:09:00,1.15156,DOWN,Lose
2024-01-01 11:10:00,1.16402,DOWN,Win
2024-01-01 11:11:00,1.14329,DOWN,Lose
2024-01-01 11:12:00,1.13986,UP,Lose
2024-01-01 11:13:00,1.13615,UP,Lose
2024-01-01 11:14:00,1.12207,DOWN,Win
2024-01-01 11:15:00,1.1143,DOWN,Win
2024-01-01 11:16:00,1.10319,UP,Win
2024-01-01 11:17:00,1.12071,UP,Lose
2024-01-01 11:18:00,1.13007,UP,Win
2024-01-01 11:19:00,1.14278,DOWN,Win
2024-01-01 11:20:00,1.15,DOWN,Lose
2024-01-01 11:21:00,1.13871,UP,Win
2024-01-01 11:22:00,1.13347,DOWN,Win
2024-01-01 11:23:00,1.13836,DOWN,Lose
2024-01-01 11:24:00,1.12614,DOWN,Lose
2024-01-01 11:25:00,1.13327,DOWN,Win
2024-01-01 11:26:00,1.13086,DOWN,Lose
2024-01-01 11:27:00,1.12712,DOWN,Win
2024-01-01 11:28:00,1.13423,DOWN,Win
2024-01-01 11:29:00,1.13867,UP,Win
2024-01-01 11:30:00,1.13506,UP,Win
2024-01-01 11:31:00,1.14665,UP,Win
2024-01-01 11:32:00,1.13584,UP,Lose
2024-01-01 11:33:00,1.142,UP,Lose
2024-01-01 11:34:00,1.14793,UP,Win
2024-01-01 11:35:00,1.14484,UP,Lose
2024-01-01 11:36:00,1.1481,UP,Lose
2024-01-01 11:37:00,1.13559,UP,Win
2024-01-01 11:38:00,1.14483,DOWN,Lose
2024-01-01 11:39:00,1.14298,DOWN,Lose
2024-01-01 11:40:00,1.13775,UP,Win
2024-01-01 11:41:00,1.14824,DOWN,Win
2024-01-01 11:42:00,1.1412,DOWN,Win
2024-01-01 11:43:00,1.12711,UP,Win
2024-01-01 11:44:00,1.11155,UP,Win
2024-01-01 11:45:00,1.11761,UP,Win
2024-01-01 11:46:00,1.1048,DOWN,Win
2024-01-01 11:47:00,1.12235,DOWN,Lose
2024-01-01 11:48:00,1.10153,UP,Win
2024-01-01 11:49:00,1.1185,DOWN,Lose
2024-01-01 11:50:00,1.12061,DOWN,Lose
2024-01-01 11:51:00,1.11964,DOWN,Win
2024-01-01 11:52:00,1.11419,UP,Lose
2024-01-01 11:53:00,1.11818,DOWN,Lose
2024-01-01 11:54:00,1.1178,DOWN,Lose
2024-01-01 11:55:00,1.12884,DOWN,Win
2024-01-01 11:56:00,1.12998,DOWN,Lose
2024-01-01 11:57:00,1.13148,DOWN,Lose
2024-01-01 11:58:00,1.12785,DOWN,Win
2024-01-01 11:59:00,1.12728,DOWN,Lose
2024-01-01 12:00:00,1.13036,UP,Lose
2024-01-01 12:01:00,1.11325,UP,Lose
2024-01-01 12:02:00,1.09977,DOWN,Lose
2024-01-01 12:03:00,1.1072,UP,Lose
2024-01-01 12:04:00,1.10891,DOWN,Win
2024-01-01 12:05:00,1.10707,DOWN,Lose
2024-01-01 12:06:00,1.10726,DOWN,Win
2024-01-01 12:07:00,1.11073,UP,Lose
2024-01-01 12:08:00,1.10534,DOWN,Win
2024-01-01 12:09:00,1.09755,DOWN,Win
2024-01-01 12:10:00,1.09951,UP,Win
2024-01-01 12:11:00,1.08973,UP,Lose
2024-01-01 12:12:00,1.09381,DOWN,Lose
2024-01-01 12:13:00,1.07678,UP,Lose
2024-01-01 12:14:00,1.08708,UP,Lose
2024-01-01 12:15:00,1.0918,DOWN,Lose
2024-01-01 12:16:00,1.09436,DOWN,Win
2024-01-01 12:17:00,1.10419,DOWN,Win
2024-01-01 12:18:00,1.12084,UP,Win
2024-01-01 12:19:00,1.13099,UP,Lose
2024-01-01 12:20:00,1.11258,UP,Lose
2024-01-01 12:21:00,1.09978,DOWN,Win
2024-01-01 12:22:00,1.09353,UP,Lose
2024-01-01 12:23:00,1.0938,UP,Lose
2024-01-01 12:24:00,1.09897,DOWN,Win
2024-01-01 12:25:00,1.09171,DOWN,Win
2024-01-01 12:26:00,1.09358,DOWN,Lose
2024-01-01 12:27:00,1.08603,UP,Lose
2024-01-01 12:28:00,1.07991,DOWN,Win
2024-01-01 12:29:00,1.06585,UP,Lose
2024-01-01 12:30:00,1.05661,UP,Win
2024-01-01 12:31:00,1.0431,DOWN,Win
2024-01-01 12:32:00,1.03334,DOWN,Win
2024-01-01 12:33:00,1.04388,DOWN,Lose
2024-01-01 12:34:00,1.03438,DOWN,Win
2024-01-01 12:35:00,1.06071,DOWN,Win
2024-01-01 12:36:00,1.06564,UP,Lose
2024-01-01 12:37:00,1.06749,UP,Win
2024-01-01 12:38:00,1.0589,UP,Lose
2024-01-01 12:39:00,1.06591,DOWN,Lose
2024-01-01 12:40:00,1.06015,UP,Lose
2024-01-01 12:41:00,1.06137,DOWN,Win
2024-01-01 12:42:00,1.08697,DOWN,Win
2024-01-01 12:43:00,1.08601,UP,Lose
2024-01-01 12:44:00,1.0975,UP,Lose
2024-01-01 12:45:00,1.09047,DOWN,Lose
2024-01-01 12:46:00,1.09012,UP,Win
2024-01-01 12:47:00,1.10783,DOWN,Lose
2024-01-01 12:48:00,1.10156,UP,Lose
2024-01-01 12:49:00,1.11968,UP,Lose
2024-01-01 12:50:00,1.12676,UP,Win
2024-01-01 12:51:00,1.12114,UP,Lose
2024-01-01 12:52:00,1.12746,UP,Win
2024-01-01 12:53:00,1.13719,DOWN,Win
2024-01-01 12:54:00,1.1434,UP,Lose
2024-01-01 12:55:00,1.1277,UP,Lose
2024-01-01 12:56:00,1.12043,UP,Lose
2024-01-01 12:57:00,1.11796,DOWN,Win
2024-01-01 12:58:00,1.11721,DOWN,Win
2024-01-01 12:59:00,1.12342,DOWN,Win
2024-01-01 13:00:00,1.1252,DOWN,Lose
2024-01-01 13:01:00,1.11184,DOWN,Win
2024-01-01 13:02:00,1.11564,UP,Lose
2024-01-01 13:03:00,1.12175,UP,Lose
2024-01-01 13:04:00,1.12735,UP,Lose
2024-01-01 13:05:00,1.13816,DOWN,Win
2024-01-01 13:06:00,1.14649,DOWN,Win
2024-01-01 13:07:00,1.15109,UP,Win
2024-01-01 13:08:00,1.15038,DOWN,Lose
2024-01-01 13:09:00,1.13378,DOWN,Win
2024-01-01 13:10:00,1.13807,DOWN,Win
2024-01-01 13:11:00,1.14015,UP,Lose
2024-01-01 13:12:00,1.14286,UP,Lose
2024-01-01 13:13:00,1.1301,DOWN,Win
2024-01-01 13:14:00,1.11929,DOWN,Lose
2024-01-01 13:15:00,1.12982,DOWN,Win
2024-01-01 13:16:00,1.12942,DOWN,Lose
2024-01-01 13:17:00,1.13624,UP,Lose
2024-01-01 13:18:00,1.13652,DOWN,Win
2024-01-01 13:19:00,1.13682,UP,Lose
2024-01-01 13:20:00,1.1462,UP,Lose
2024-01-01 13:21:00,1.14104,UP,Lose
2024-01-01 13:22:00,1.142,DOWN,Win
2024-01-01 13:23:00,1.13738,UP,Lose
2024-01-01 13:24:00,1.13303,UP,Lose
2024-01-01 13:25:00,1.12994,DOWN,Win
2024-01-01 13:26:00,1.13216,DOWN,Win
2024-01-01 13:27:00,1.12738,DOWN,Lose
2024-01-01 13:28:00,1.13993,UP,Lose
2024-01-01 13:29:00,1.13099,DOWN,Lose
2024-01-01 13:30:00,1.12912,UP,Win
2024-01-01 13:31:00,1.12472,UP,Lose
2024-01-01 13:32:00,1.13919,DOWN,Win
2024-01-01 13:33:00,1.14116,UP,Win
2024-01-01 13:34:00,1.15147,UP,Lose
2024-01-01 13:35:00,1.13662,UP,Lose
2024-01-01 13:36:00,1.13929,UP,Win
2024-01-01 13:37:00,1.14819,DOWN,Lose
2024-01-01 13:38:00,1.14901,UP,Lose
2024-01-01 13:39:00,1.15966,DOWN,Win
2024-01-01 13:40:00,1.15449,UP,Lose
2024-01-01 13:41:00,1.16858,UP,Win
2024-01-01 13:42:00,1.19157,DOWN,Lose
2024-01-01 13:43:00,1.18794,UP,Win
2024-01-01 13:44:00,1.18349,UP,Win
2024-01-01 13:45:00,1.19802,UP,Lose
2024-01-01 13:46:00,1.21382,UP,Win
2024-01-01 13:47:00,1.20859,UP,Win
2024-01-01 13:48:00,1.20439,UP,Lose
2024-01-01 13:49:00,1.20157,DOWN,Lose
2024-01-01 13:50:00,1.18813,DOWN,Lose
2024-01-01 13:51:00,1.17894,DOWN,Win
2024-01-01 13:52:00,1.1689,UP,Win
2024-01-01 13:53:00,1.16122,UP,Win
2024-01-01 13:54:00,1.16087,UP,Lose
2024-01-01 13:55:00,1.16322,DOWN,Win
2024-01-01 13:56:00,1.17872,UP,Win
2024-01-01 13:57:00,1.16874,DOWN,Lose
2024-01-01 13:58:00,1.17858,UP,Win
2024-01-01 13:59:00,1.17644,UP,Lose
2024-01-01 14:00:00,1.17595,UP,Lose
2024-01-01 14:01:00,1.18269,DOWN,Lose
2024-01-01 14:02:00,1.17147,UP,Win
2024-01-01 14:03:00,1.17529,DOWN,Win
2024-01-01 14:04:00,1.17696,UP,Win
2024-01-01 14:05:00,1.18188,UP,Lose
2024-01-01 14:06:00,1.18477,DOWN,Lose
2024-01-01 14:07:00,1.20933,UP,Lose
2024-01-01 14:08:00,1.20295,UP,Win
2024-01-01 14:09:00,1.19764,UP,Win
2024-01-01 14:10:00,1.19141,UP,Win
2024-01-01 14:11:00,1.18585,DOWN,Win
2024-01-01 14:12:00,1.17948,DOWN,Win
2024-01-01 14:13:00,1.19137,UP,Lose
2024-01-01 14:14:00,1.20557,UP,Win
2024-01-01 14:15:00,1.19987,DOWN,Lose
2024-01-01 14:16:00,1.19154,UP,Lose
2024-01-01 14:17:00,1.19626,DOWN,Win
2024-01-01 14:18:00,1.19073,UP,Lose
2024-01-01 14:19:00,1.19706,DOWN,Win
2024-01-01 14:20:00,1.19909,DOWN,Win
2024-01-01 14:21:00,1.18393,DOWN,Lose
2024-01-01 14:22:00,1.19941,DOWN,Win
2024-01-01 14:23:00,1.21737,UP,Win
2024-01-01 14:24:00,1.21124,UP,Lose
2024-01-01 14:25:00,1.20736,DOWN,Lose
2024-01-01 14:26:00,1.21022,DOWN,Lose
2024-01-01 14:27:00,1.21357,DOWN,Lose
2024-01-01 14:28:00,1.22015,DOWN,Lose
2024-01-01 14:29:00,1.24025,UP,Lose
2024-01-01 14:30:00,1.23848,DOWN,Win
2024-01-01 14:31:00,1.2305,DOWN,Win
2024-01-01 14:32:00,1.21671,DOWN,Win
2024-01-01 14:33:00,1.2094,DOWN,Lose
2024-01-01 14:34:00,1.20907,DOWN,Win
2024-01-01 14:35:00,1.22701,DOWN,Lose
2024-01-01 14:36:00,1.22184,DOWN,Win
2024-01-01 14:37:00,1.22408,UP,Lose
2024-01-01 14:38:00,1.22391,DOWN,Win
2024-01-01 14:39:00,1.2358,DOWN,Lose
2024-01-01 14:40:00,1.26106,DOWN,Lose
2024-01-01 14:41:00,1.25576,UP,Lose
2024-01-01 14:42:00,1.25086,UP,Lose
2024-01-01 14:43:00,1.2613,UP,Win
2024-01-01 14:44:00,1.26812,DOWN,Win
2024-01-01 14:45:00,1.28659,DOWN,Lose
2024-01-01 14:46:00,1.29243,DOWN,Lose
2024-01-01 14:47:00,1.28884,UP,Lose
2024-01-01 14:48:00,1.29474,DOWN,Win
2024-01-01 14:49:00,1.30583,UP,Lose
2024-01-01 14:50:00,1.31403,UP,Lose
2024-01-01 14:51:00,1.31911,UP,Win
2024-01-01 14:52:00,1.32977,UP,Lose
2024-01-01 14:53:00,1.34147,UP,Lose
2024-01-01 14:54:00,1.35529,DOWN,Win
2024-01-01 14:55:00,1.36178,DOWN,Lose
2024-01-01 14:56:00,1.3601,UP,Lose
2024-01-01 14:57:00,1.36157,DOWN,Win
2024-01-01 14:58:00,1.37364,DOWN,Lose
2024-01-01 14:59:00,1.36547,UP,Win
2024-01-01 15:00:00,1.36915,UP,Lose
2024-01-01 15:01:00,1.36522,DOWN,Lose
2024-01-01 15:02:00,1.36551,DOWN,Lose
2024-01-01 15:03:00,1.37829,DOWN,Lose
2024-01-01 15:04:00,1.3802,DOWN,Lose
2024-01-01 15:05:00,1.38067,UP,Win
2024-01-01 15:06:00,1.36707,DOWN,Lose
2024-01-01 15:07:00,1.37453,UP,Lose
2024-01-01 15:08:00,1.38099,UP,Win
2024-01-01 15:09:00,1.40262,DOWN,Win
2024-01-01 15:10:00,1.39954,DOWN,Lose
2024-01-01 15:11:00,1.40173,DOWN,Win
2024-01-01 15:12:00,1.40423,UP,Lose
2024-01-01 15:13:00,1.42,UP,Win
2024-01-01 15:14:00,1.41905,UP,Win
2024-01-01 15:15:00,1.42184,UP,Lose
2024-01-01 15:16:00,1.42792,DOWN,Win
2024-01-01 15:17:00,1.42978,UP,Lose
2024-01-01 15:18:00,1.42532,UP,Win
2024-01-01 15:19:00,1.42726,DOWN,Win
2024-01-01 15:20:00,1.438,UP,Win
2024-01-01 15:21:00,1.42773,UP,Lose
2024-01-01 15:22:00,1.42906,DOWN,Lose
2024-01-01 15:23:00,1.42206,UP,Win
2024-01-01 15:24:00,1.43401,UP,Lose
2024-01-01 15:25:00,1.41878,UP,Lose
2024-01-01 15:26:00,1.41319,UP,Lose
2024-01-01 15:27:00,1.41696,DOWN,Win
2024-01-01 15:28:00,1.43262,UP,Lose
2024-01-01 15:29:00,1.43196,DOWN,Win
2024-01-01 15:30:00,1.42641,UP,Win
2024-01-01 15:31:00,1.44522,DOWN,Win
2024-01-01 15:32:00,1.43074,DOWN,Win
2024-01-01 15:33:00,1.40875,DOWN,Win
2024-01-01 15:34:00,1.41315,UP,Lose
2024-01-01 15:35:00,1.40813,UP,Lose
2024-01-01 15:36:00,1.39792,UP,Win
2024-01-01 15:37:00,1.405,DOWN,Lose
2024-01-01 15:38:00,1.40744,UP,Lose
2024-01-01 15:39:00,1.4018,UP,Lose
2024-01-01 15:40:00,1.389,UP,Lose
2024-01-01 15:41:00,1.39772,UP,Lose
2024-01-01 15:42:00,1.40422,DOWN,Lose
2024-01-01 15:43:00,1.40323,DOWN,Lose
2024-01-01 15:44:00,1.4217,UP,Win
2024-01-01 15:45:00,1.411,UP,Win
2024-01-01 15:46:00,1.39574,UP,Win
2024-01-01 15:47:00,1.38882,DOWN,Lose
2024-01-01 15:48:00,1.38837,UP,Lose
2024-01-01 15:49:00,1.3908,DOWN,Win
2024-01-01 15:50:00,1.38839,DOWN,Lose
2024-01-01 15:51:00,1.39191,UP,Lose
2024-01-01 15:52:00,1.37939,UP,Win
2024-01-01 15:53:00,1.39383,UP,Win
2024-01-01 15:54:00,1.39301,DOWN,Win
2024-01-01 15:55:00,1.40418,DOWN,Lose
2024-01-01 15:56:00,1.40761,UP,Lose
2024-01-01 15:57:00,1.41218,DOWN,Lose
2024-01-01 15:58:00,1.41787,UP,Win
2024-01-01 15:59:00,1.42235,UP,Win
2024-01-01 16:00:00,1.42878,DOWN,Lose
2024-01-01 16:01:00,1.44207,DOWN,Win
2024-01-01 16:02:00,1.44403,DOWN,Win
2024-01-01 16:03:00,1.45112,DOWN,Lose
2024-01-01 16:04:00,1.45023,UP,Win
2024-01-01 16:05:00,1.46463,UP,Win
2024-01-01 16:06:00,1.45786,UP,Win
2024-01-01 16:07:00,1.47587,DOWN,Lose
2024-01-01 16:08:00,1.47547,UP,Lose
2024-01-01 16:09:00,1.46116,DOWN,Win
2024-01-01 16:10:00,1.46245,DOWN,Lose
2024-01-01 16:11:00,1.45563,DOWN,Lose
2024-01-01 16:12:00,1.46404,UP,Lose
2024-01-01 16:13:00,1.45751,DOWN,Win
2024-01-01 16:14:00,1.45305,DOWN,Lose
2024-01-01 16:15:00,1.43416,DOWN,Win
2024-01-01 16:16:00,1.42963,DOWN,Win
2024-01-01 16:17:00,1.4054,DOWN,Lose
2024-01-01 16:18:00,1.38956,DOWN,Win
2024-01-01 16:19:00,1.39716,DOWN,Lose
2024-01-01 16:20:00,1.40502,DOWN,Lose
2024-01-01 16:21:00,1.40927,DOWN,Win
2024-01-01 16:22:00,1.3996,DOWN,Win
2024-01-01 16:23:00,1.39913,DOWN,Lose
2024-01-01 16:24:00,1.39909,DOWN,Lose
2024-01-01 16:25:00,1.38751,UP,Lose
2024-01-01 16:26:00,1.40254,UP,Lose
2024-01-01 16:27:00,1.41131,DOWN,Win
2024-01-01 16:28:00,1.4091,DOWN,Win
2024-01-01 16:29:00,1.40937,DOWN,Win
2024-01-01 16:30:00,1.41146,UP,Lose
2024-01-01 16:31:00,1.39104,UP,Win
2024-01-01 16:32:00,1.38857,UP,Win
2024-01-01 16:33:00,1.38175,DOWN,Win
2024-01-01 16:34:00,1.37173,DOWN,Win
2024-01-01 16:35:00,1.36892,DOWN,Lose
2024-01-01 16:36:00,1.3869,DOWN,Win
2024-01-01 16:37:00,1.39331,UP,Win
2024-01-01 16:38:00,1.38759,DOWN,Win
2024-01-01 16:39:00,1.39332,UP,Win
2024-01-01 16:40:00,1.40731,UP,Lose
2024-01-01 16:41:00,1.41656,DOWN,Lose
2024-01-01 16:42:00,1.41716,UP,Win
2024-01-01 16:43:00,1.41069,UP,Lose
2024-01-01 16:44:00,1.41767,UP,Lose
2024-01-01 16:45:00,1.4216,UP,Lose
2024-01-01 16:46:00,1.43056,DOWN,Lose
2024-01-01 16:47:00,1.43691,DOWN,Win
2024-01-01 16:48:00,1.4474,UP,Lose
2024-01-01 16:49:00,1.44205,DOWN,Lose
2024-01-01 16:50:00,1.45523,UP,Win
2024-01-01 16:51:00,1.4572,DOWN,Win
2024-01-01 16:52:00,1.47795,DOWN,Win
2024-01-01 16:53:00,1.47106,DOWN,Win
2024-01-01 16:54:00,1.48842,DOWN,Lose
2024-01-01 16:55:00,1.4904,DOWN,Win
2024-01-01 16:56:00,1.48389,UP,Lose
2024-01-01 16:57:00,1.47905,DOWN,Lose
2024-01-01 16:58:00,1.47584,UP,Win
2024-01-01 16:59:00,1.48009,UP,Win
2024-01-01 17:00:00,1.48531,DOWN,Lose
2024-01-01 17:01:00,1.47958,UP,Lose
2024-01-01 17:02:00,1.47933,DOWN,Win
2024-01-01 17:03:00,1.50076,UP,Win
2024-01-01 17:04:00,1.51803,UP,Win
2024-01-01 17:05:00,1.5224,DOWN,Lose
2024-01-01 17:06:00,1.52278,DOWN,Lose
2024-01-01 17:07:00,1.52398,DOWN,Win
2024-01-01 17:08:00,1.53011,DOWN,Lose
2024-01-01 17:09:00,1.51988,UP,Win
2024-01-01 17:10:00,1.51731,DOWN,Lose
2024-01-01 17:11:00,1.50062,UP,Lose
2024-01-01 17:12:00,1.50462,UP,Win
2024-01-01 17:13:00,1.51109,UP,Win
2024-01-01 17:14:00,1.50626,UP,Win
2024-01-01 17:15:00,1.522,UP,Lose
2024-01-01 17:16:00,1.50974,UP,Lose
2024-01-01 17:17:00,1.49509,DOWN,Win
2024-01-01 17:18:00,1.49734,UP,Lose
2024-01-01 17:19:00,1.50781,UP,Win
2024-01-01 17:20:00,1.52465,UP,Lose
2024-01-01 17:21:00,1.52006,DOWN,Win
2024-01-01 17:22:00,1.53085,DOWN,Lose
2024-01-01 17:23:00,1.53046,UP,Lose
2024-01-01 17:24:00,1.52874,DOWN,Lose
2024-01-01 17:25:00,1.53757,UP,Lose
2024-01-01 17:26:00,1.5441,DOWN,Win
2024-01-01 17:27:00,1.52833,UP,Lose
2024-01-01 17:28:00,1.5431,DOWN,Win
2024-01-01 17:29:00,1.5569,DOWN,Win
2024-01-01 17:30:00,1.55064,DOWN,Win
2024-01-01 17:31:00,1.5546,UP,Win
2024-01-01 17:32:00,1.55954,UP,Lose
2024-01-01 17:33:00,1.56215,UP,Win
2024-01-01 17:34:00,1.55664,DOWN,Lose
2024-01-01 17:35:00,1.54993,DOWN,Lose
2024-01-01 17:36:00,1.54967,UP,Lose
2024-01-01 17:37:00,1.5614,DOWN,Lose
2024-01-01 17:38:00,1.56684,UP,Win
2024-01-01 17:39:00,1.56313,UP,Lose
2024-01-01 17:40:00,1.57085,UP,Win
2024-01-01 17:41:00,1.54236,UP,Lose
2024-01-01 17:42:00,1.55385,DOWN,Lose
2024-01-01 17:43:00,1.53645,DOWN,Win
2024-01-01 17:44:00,1.53283,DOWN,Lose
2024-01-01 17:45:00,1.52163,UP,Lose
2024-01-01 17:46:00,1.50868,DOWN,Lose
2024-01-01 17:47:00,1.52029,UP,Lose
2024-01-01 17:48:00,1.51561,UP,Lose
2024-01-01 17:49:00,1.51908,UP,Win
2024-01-01 17:50:00,1.51861,UP,Lose
2024-01-01 17:51:00,1.52338,UP,Lose
2024-01-01 17:52:00,1.52415,UP,Win
2024-01-01 17:53:00,1.51132,DOWN,Lose
2024-01-01 17:54:00,1.52128,DOWN,Win
2024-01-01 17:55:00,1.51634,DOWN,Lose
2024-01-01 17:56:00,1.50078,DOWN,Lose
2024-01-01 17:57:00,1.4965,UP,Win
2024-01-01 17:58:00,1.5115,UP,Lose
2024-01-01 17:59:00,1.52001,DOWN,Lose
2024-01-01 18:00:00,1.51652,DOWN,Win
2024-01-01 18:01:00,1.51303,DOWN,Win
2024-01-01 18:02:00,1.50981,DOWN,Lose
2024-01-01 18:03:00,1.53058,DOWN,Win
2024-01-01 18:04:00,1.5344,DOWN,Lose
2024-01-01 18:05:00,1.5387,DOWN,Win
2024-01-01 18:06:00,1.549,DOWN,Lose
2024-01-01 18:07:00,1.55139,UP,Win
2024-01-01 18:08:00,1.5488,UP,Win
2024-01-01 18:09:00,1.54684,UP,Win
2024-01-01 18:10:00,1.54612,UP,Win
2024-01-01 18:11:00,1.54575,DOWN,Win
2024-01-01 18:12:00,1.55302,UP,Win
2024-01-01 18:13:00,1.55354,DOWN,Win
2024-01-01 18:14:00,1.56087,UP,Win
